OBJID,RA,DEC,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,RMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS
587735666377621588,204.939144,56.12071337,0.0716789,0.44770858,0.50533092,-19.55531502,-20.99147034,-21.69858551,-22.05176163,-22.33432961,10.79051781,8.33275223,0.64325798,2.48E-01,1.64532149,4.05E+13
587729159518159288,228.8452825,3.89075976,0.0764728,0.41767517,0.53037006,-18.91934013,-20.68945694,-21.4472332,-21.80454063,-22.07455635,10.75308418,7.5564127,0.71591938,1.09E+00,1.8632375,7.25E+13
587733079200628809,177.7992817,53.56956936,0.0518331,0.08989776,0.91010219,-19.96510506,-20.75091553,-21.10165787,-21.22249794,-21.35786247,10.01432991,6.90963125,0.84744203,-2.32E-01,1.13422239,9.05E+13
587733424944316585,213.5260122,57.33306772,0.0691723,0.0060784,0.99392152,-18.67586517,-19.80824089,-20.59096909,-21.00963593,-21.28324509,10.37069607,8.11004734,0.29126677,-4.7E-01,18.68270302,1.22E+14
587739097520537740,168.3126556,36.15616807,0.0797854,0.88182259,0.08380613,-19.40288353,-20.91943932,-21.68856239,-22.04787445,-22.32876205,10.79923058,7.73835802,0.90975505,7.08E-01,1.29218209,7.68E+13
587729777983684977,220.3508209,-1.71207679,0.0777495,0.04155815,0.95844191,-20.36408806,-21.54846764,-22.00869179,-22.11027908,-22.16312981,10.66341209,10.41510963,0.97203439,-7.52E-01,51.08800125,9.04E+13
587739811572744666,242.1777288,16.5041704,0.0393963,0.1034483,0.89655173,-19.1962719,-20.44795609,-21.02992249,-21.33031845,-21.45764923,10.41866684,14.73330593,0.71871209,9.57E-02,-999,-9.99E+02
587739707420966962,241.314153,17.53972113,0.040809,0.02568937,0.97431064,-18.4118824,-20.22904778,-20.85765839,-21.10810661,-21.37405014,10.43497467,16.40356255,0.17809205,5.14E-01,-999,-9.99E+02
587738196114538665,118.4717458,52.00508863,0.0831647,0.74555552,0.23482032,-19.62148094,-21.17787361,-21.96961212,-22.34653473,-22.61560249,10.93693256,8.47700787,0.74368256,5.29E-02,39.16927719,8.17E+13
587728930795552975,114.6097743,29.41714578,0.0633351,0.49332592,0.45537329,-19.30839157,-20.70100403,-21.47299385,-21.73774147,-21.96451569,10.71453857,8.76970673,0.76470411,-1.31E-01,14.90898323,5.91E+13
587731187806240948,341.1474763,1.09899,0.0585874,0.06246226,0.9016819,-18.02251625,-19.53720856,-20.28059006,-20.6465168,-21.03427505,10.20814896,6.58014679,0.32358196,2.35E-02,4.72199106,3.58E+13
588295840710393896,172.600441,48.61835068,0.0736423,0.1397638,0.69655454,-18.65879631,-19.99505043,-20.40546608,-20.53863144,-20.80905533,9.99701405,9.84507179,0.58306366,-3.89E-01,28.44063759,3.62E+14
588017702945423536,214.7881023,10.41140678,0.0781821,0.09199421,0.81747669,-19.36604881,-20.29631233,-20.67572403,-20.76945114,-20.85379219,9.93847656,6.4579587,0.77082121,-3.94E-01,-999,-9.99E+02
587741489302667380,180.1203925,29.15395797,0.0805828,0.76608074,0.19832993,-19.52145958,-21.17489815,-21.92728424,-22.28509712,-22.49319458,10.90289688,8.16505909,0.88735044,7E-01,-999,-9.99E+02
588017111836262488,195.7260601,47.48684858,0.0365493,0.06673031,0.93326974,-19.22133064,-20.49522972,-21.11862564,-21.48178482,-21.69462395,10.51418877,13.86406326,0.26365426,-4.86E-01,17.88432312,2.92E+13
588295841247461395,173.0431145,48.99467461,0.0323331,0.6111111,0.3888889,-18.23046303,-20.03915405,-20.84513474,-21.23447227,-21.50832558,10.49312496,6.64825392,0.3805024,8.42E-01,76.37155914,3.42E+14
587724648720957568,181.7678037,-3.03877084,0.0624131,0.70833337,0.2291667,-17.96037483,-19.65843964,-20.40656471,-20.75703621,-21.05056381,10.29074478,3.24580622,0.55601335,-1.05E+00,46.61535645,6.63E+14
587736543097585757,228.1007975,7.89550784,0.0338619,0.9375,0.0625,-18.33768845,-19.84296036,-20.50931931,-20.8183651,-21.01501274,10.28901291,6.11916351,0.88718361,4.01E-01,-999,-9.99E+02
587739631705129002,222.3752699,27.87774862,0.032069,0.57191139,0.42808858,-18.94215965,-20.74798012,-21.54251862,-21.9547596,-22.22634888,10.78299046,10.70389175,0.40949121,-2.08E-01,-999,-9.99E+02
588017704000290910,170.7318611,12.37300071,0.0846899,0.2911883,0.46519729,-18.84447479,-19.90958405,-20.4048214,-20.60691452,-20.76049042,9.92437649,3.79155707,0.95308572,5.72E-01,4.58470058,5.48E+13
587742615101243791,245.8223242,12.42636807,0.0515308,0.0593895,0.94061041,-19.0196209,-20.33358765,-20.96253014,-21.27645493,-21.50309753,10.42676258,10.59998035,0.29504558,-6.7E-01,-999,-9.99E+02
587735665850974281,236.6161447,44.00756083,0.0356756,0.68292677,0.3170732,-18.20895958,-19.94709587,-20.65062332,-21.00636864,-21.28543282,10.3881464,6.01932478,0.40123093,-1.62E-01,67.71754456,9.56E+12
588848899395682392,225.4086251,-0.50964946,0.0363619,0.03333334,0.9333334,-18.89632225,-20.00485802,-20.36190605,-20.38755798,-20.4123764,9.86151791,13.79512691,0.90633106,-7.5E-01,22.78619957,3.37E+13
588848900448649295,178.0021204,0.28495303,0.0817641,0.76596379,0.17689234,-19.62588692,-21.15620613,-21.83493805,-22.15534782,-22.40526009,10.83241177,7.35357904,0.78603655,2.58E-01,27.86121559,6.63E+14
587729155208118400,179.2257232,65.18840466,0.0786222,1,0,-19.79506874,-21.57021904,-22.34432411,-22.70865631,-22.98462677,11.09697628,6.87812614,0.80557007,-5.46E-02,47.8252449,1.01E+14
587731187810828422,351.5578285,1.14116779,0.0346129,0,1,-19.02827072,-20.29148865,-20.81543541,-21.09186363,-21.23738289,10.30489826,11.88782406,0.48240489,-8.84E-01,54.45146942,1.85E+14
587728308025950365,162.5215871,1.79895275,0.0840143,0,1,-20.27532959,-21.4332943,-21.91777802,-22.09575844,-22.23661423,10.62936592,7.69160652,0.91720998,-1.74E-01,38.73774338,8.09E+13
587722983893303522,193.1914968,0.50945127,0.0818225,0.45763141,0.21873644,-18.58117867,-20.21323204,-20.92317581,-21.24967766,-21.47911263,10.50978756,5.33511496,0.80404937,5.63E-01,14.05186844,4.48E+14
587732053770764381,114.6431301,23.59378477,0.0814477,0.96296299,0,-17.99966431,-20.17017555,-20.93208122,-21.30472374,-21.48582077,10.55634212,7.1261487,0.75263304,5.12E-01,27.88583374,5.84E+13
587736809372450957,200.9266268,14.90804008,0.0716033,0.00678265,0.99321735,-18.57504463,-19.89476013,-20.57810783,-20.97076607,-21.18081856,10.32566547,8.98568058,0.24565797,4.33E-04,-999,-9.99E+02
587734623240782175,126.7961927,30.62712871,0.07626,0.19645086,0.75445926,-18.84920311,-20.01460838,-20.4950161,-20.68651962,-20.88304901,10.09978008,7.20600271,0.6221385,-5.27E-01,23.25912857,2.64E+14
588016840173027572,128.1770895,26.34724376,0.0574858,0.09375,0.84375,-19.56018066,-21.11737442,-21.79639816,-22.08046341,-22.21880531,10.81452942,11.0354929,0.94011247,-5.28E-01,31.90571022,3.25E+14
587732054846996599,118.3670526,28.2623935,0.0586021,0.83582091,0.05970149,-18.62128067,-20.33699036,-21.07333183,-21.41558838,-21.68052292,10.5664196,4.61083364,0.65777439,-1.1E-01,11.27638054,1.15E+14
588018056186953943,215.7781712,48.65769035,0.0774993,0.36512244,0.482366,-17.88649368,-19.85788155,-20.63077545,-20.98516655,-21.2042408,10.40424728,4.23954678,0.78625703,4.87E-01,0.60101837,6.1E+14
587731885738295519,129.1403742,40.39747244,0.0571363,0.10373776,0.84443808,-19.20774841,-20.36323357,-20.85886383,-21.09410095,-21.35851097,10.27832317,9.20464516,0.85127157,-4.61E-01,7.98296547,5.98E+12
587736975274344590,235.5684898,25.26911858,0.0791594,0.60132664,0.28387284,-18.34532547,-19.88260651,-20.56540871,-20.86283112,-21.11996078,10.32521439,2.94862843,0.7952562,-4.19E-01,-999,-9.99E+02
587741421636747402,127.9197009,19.38553842,0.0387522,0.83067322,0.10105243,-18.80075073,-20.68360329,-21.4310112,-21.69689178,-21.90575218,10.73186111,10.57351398,0.68703169,-6.25E-01,-999,-9.99E+02
588017567633834121,176.8781743,13.26604529,0.0683557,0.25728357,0.54742068,-17.63092613,-19.67796135,-20.46513176,-20.85286903,-21.16819382,10.36950874,3.53984594,0.49357489,-5.03E-01,5.25502968,3.54E+13
587728669881991390,127.2702089,46.31501043,0.0755485,0.22822689,0.54913867,-18.74785614,-19.9327755,-20.38821983,-20.54017067,-20.60685158,9.98365784,4.15856457,0.67351043,-1.17E+00,52.002388,2.05E+14
587731513684852835,30.95356454,0.76834891,0.0608313,0.01008627,0.95714223,-19.35520363,-20.3668766,-20.76916504,-20.89853859,-21.03017426,10.0646925,7.40122604,0.68032426,-2.97E-01,18.23806763,4.26E+13
588017947198750795,167.3848832,40.16800109,0.0737625,0.3542358,0.55359334,-18.37435341,-19.70107269,-20.34235573,-20.64615631,-20.90604019,10.21771812,4.88482714,0.73954296,-2.53E-01,2.53272796,8.57E+13
587741721745817764,184.1180125,27.34873415,0.0761119,0.17590709,0.50506216,-18.97530174,-20.23811722,-21.06847,-21.43923378,-21.69270515,10.50410557,5.67802858,0.7984134,-6.06E-01,-999,-9.99E+02
587738570847551681,176.8355021,16.00249212,0.0691701,0.51371175,0.4426493,-18.12458229,-19.54605293,-20.25821495,-20.56418037,-20.76028252,10.22392559,4.84366655,0.70816904,-2.1E-01,4.13855124,1.85E+14
588017705076392014,176.2612527,13.53827553,0.0811749,0.91000479,0.08999513,-19.10388184,-20.78300667,-21.53176689,-21.88126564,-22.10667419,10.77470779,6.97836447,0.72117013,4.86E-01,11.58232212,1.43E+14
587735236881940913,121.5330323,24.51999436,0.0824726,0.07871701,0.86371177,-19.46272469,-20.42318535,-20.93247986,-21.14367867,-21.18794441,10.21751881,6.08641529,0.67564857,-5.86E-01,36.10153961,2.14E+14
587733412590387260,203.1696283,54.78212327,0.0675732,0.68719321,0.31280673,-18.75201988,-20.50694466,-21.25265694,-21.58971405,-21.87343407,10.65599537,7.19698286,0.69050962,1.42E-01,8.16754055,3.05E+14
588016892781985968,144.0447142,35.60572082,0.0673771,0.6219368,0.25305572,-18.03882217,-19.80344963,-20.53695869,-20.86826515,-21.11634827,10.35673618,3.93502641,0.49005342,-9.97E-01,41.69309616,6.57E+14
587739610232782986,170.6819987,32.69778904,0.0446012,0.60463709,0.39536291,-19.24051094,-20.83688927,-21.58332825,-21.9426651,-22.17162704,10.77423954,12.10254288,0.74208319,-2.33E-01,-999,-9.99E+02
587724649256845445,179.5028059,-2.52994777,0.0797356,0.56387329,0.25892219,-18.59885788,-20.43709755,-21.18422508,-21.5303669,-21.81937981,10.62934971,3.9325428,0.79675066,1.26E+00,26.90226746,3.95E+13
587726015069028467,180.2743252,2.35193942,0.0792108,0.46778917,0.40653366,-18.79622459,-20.27718735,-21.02176285,-21.39230919,-21.66368866,10.53795052,4.27981091,0.5203619,9.65E-01,15.96046543,6.63E+14
588297864709144855,121.045252,26.13065723,0.0474657,0.59167182,0.34106132,-18.01589203,-19.55054474,-20.29218102,-20.64636421,-20.8926487,10.24074745,4.53922272,0.56873453,-1.37E-01,23.88476181,3.25E+14
587741532775579857,146.059612,24.10135273,0.0515528,0.5625549,0.43744507,-18.96336937,-20.13243294,-20.70820808,-20.97569466,-21.19557571,10.17566776,4.9773221,0.69290644,-6.54E-01,-999,-9.99E+02
587739827126403217,211.090748,24.32397489,0.0846369,0.04745784,0.95254219,-18.97387123,-19.95598221,-20.50482178,-20.77138519,-20.99860764,10.03447628,4.82937717,0.38796437,-2.79E-01,-999,-9.99E+02
587732582053904490,159.6351067,57.40034534,0.0470893,0.18012433,0.79343259,-19.10240364,-20.5576973,-21.22444153,-21.54293633,-21.75172615,10.59780979,9.06723976,0.76304388,-4.31E-01,5.33525038,7.57E+13
588013383796392251,122.3854857,31.70349729,0.0442299,0.61444426,0.38555574,-18.13999367,-19.65289307,-20.4002037,-20.74846077,-20.99988174,10.29553699,7.96849012,0.9325074,-1.14E+00,25.59185791,3.25E+14
587727220876312688,359.1337586,14.07517764,0.0791652,0.69920027,0.13712125,-18.22365189,-19.87747002,-20.60891533,-20.94207001,-21.21591949,10.3610487,3.2394402,0.68491453,3.32E-01,31.398283,3.83E+13
588297864180465798,139.1225385,37.07389126,0.0844538,0.10378499,0.83307707,-19.55779839,-20.52680206,-20.94645882,-21.13650131,-21.39230347,10.09403038,5.9788413,0.85465628,1.33E-01,33.14786148,4.69E+14
587739827676512530,241.9250703,15.51519488,0.0394122,0.11860196,0.88139796,-18.11529732,-19.8056736,-20.53454781,-20.86624146,-21.15677452,10.31006336,11.56810284,0.25896743,5.36E-01,-999,-9.99E+02
588017626684850338,161.7848466,42.67122774,0.0742651,0.16127604,0.61045289,-18.84253883,-20.05248451,-20.71047974,-21.06668663,-21.30447578,10.30250072,5.33636236,0.68911374,-4.67E-01,12.7230463,6.57E+14
587727223561781463,1.85930463,16.1138859,0.0835527,0.7480672,0.21467055,-18.69660187,-20.39801216,-21.06479454,-21.35819244,-21.60642052,10.53731155,4.27438831,0.66171587,-6.75E-01,19.17687798,6.63E+13
587730022791840056,220.2225952,6.25950144,0.0615593,0.56545043,0.43454957,-18.61947632,-20.45080757,-21.24388313,-21.62552834,-21.9071312,10.65029716,5.60684395,0.45714378,-1.27E-01,37.20481491,3.25E+12
588011101565157528,224.844832,55.14867545,0.0745823,0.21981993,0.59884787,-18.78216743,-19.95407104,-20.47960091,-20.69475365,-20.85466766,10.034935,4.59346914,0.71968257,-8.24E-01,6.755723,5.32E+13
588017722253049980,176.7257259,43.11695384,0.0712481,0.19575047,0.41322693,-18.75804329,-19.60918236,-20.19288445,-20.47955894,-20.73355103,9.86710072,5.27287006,0.80717027,-5.37E-02,6.06228781,1.06E+14
587725551731474737,118.64423,44.44637123,0.0481444,0.04710884,0.95289117,-18.84477806,-20.15862846,-20.71689224,-20.9645443,-20.94337082,10.22183609,10.49995613,0.29467523,-2.75E-01,23.94553757,8.51E+13
587733431920427192,248.0103374,32.06093654,0.0590137,0,0.97058833,-20.18273163,-21.48565102,-22.05888748,-22.32003975,-22.30742073,10.78810596,12.26156998,0.89126182,-6.32E-01,26.84827805,1.66E+14
587734623785844778,145.80508,41.31627851,0.044706,0.92000002,0.08,-18.60256958,-20.21509743,-20.93749046,-21.27347565,-21.53213501,10.49929047,6.16358185,0.97351527,-2.2E-01,48.24016571,1.23E+14
587734622707122461,134.0663822,34.71481264,0.0717741,0.61352289,0.34871152,-18.52968597,-20.35461426,-21.11984062,-21.50559235,-21.72842407,10.64039421,6.71523571,0.86941254,-4.58E-01,31.2830143,3.15E+13
587726031183872184,200.7593912,1.27779032,0.0825391,0.48381501,0.4737379,-18.01565933,-19.55249023,-20.35418892,-20.74584389,-21.02881432,10.30221748,3.32064772,0.42343435,-6.55E-02,9.66329384,3.76E+13
587739377779802162,152.8274447,31.3628753,0.070989,0.38385165,0.58361411,-20.15980339,-21.49265671,-22.16604042,-22.52277565,-22.68314171,10.93713188,9.34542656,0.56309074,2.78E-01,32.52151871,6.57E+14
587731512605671530,18.49493562,-0.11443142,0.077112,0.27343434,0.52370209,-19.36894989,-20.38180733,-20.92075157,-21.15213203,-21.37099457,10.19935703,3.4230814,0.68181688,-5.38E-01,12.48749447,5.69E+13
587729157894308030,198.4785243,3.94149682,0.076651,0.79881012,0.13258708,-19.06632233,-20.37324524,-21.03953934,-21.36096191,-21.6321125,10.42047024,5.12988997,0.90600801,1.48E-02,26.23901367,1.32E+14
588016879903703223,131.6170525,29.59051055,0.0708558,0.03728468,0.96271533,-18.74524879,-20.08566093,-20.69249916,-21.00043106,-21.24513817,10.34806919,7.43107843,0.31833798,1.72E+00,0.09859117,1.2E+14
587722983910080860,231.4246702,0.5783217,0.0815186,0.53566086,0.40389627,-18.20386314,-19.65872955,-20.34113693,-20.66041374,-20.9491291,10.21117306,3.33101726,0.58709639,-4.96E-01,22.41847801,1.88E+14
587736975815344173,244.6029216,20.80049981,0.0684426,0.5925926,0.4074074,-19.33384895,-20.78066444,-21.37430573,-21.55953598,-21.81337929,10.62157249,5.00581694,0.50668746,-8.53E-01,-999,-9.99E+02
587741489818763290,129.4611215,17.73112462,0.0672771,0.86577898,0.10024921,-19.84122276,-21.43750954,-22.26396751,-22.55146408,-22.85481071,11.04004383,7.78796721,0.82381207,-4.88E-01,-999,-9.99E+02
587742864209674383,172.934535,17.07902295,0.0835183,0.20932771,0.70848233,-18.3061676,-19.98280334,-20.72611237,-21.03982162,-21.2956028,10.43077087,3.41338253,0.46403098,7.38E-01,-999,-9.99E+02
587739811557277805,205.639104,26.62547729,0.0759266,0.9666667,0,-18.69226837,-20.42951584,-21.1734848,-21.51057625,-21.78060532,10.6137104,6.99043226,0.81843132,5.92E-01,-999,-9.99E+02
587736809912401982,208.2356335,14.70141743,0.0405996,0.11874194,0.75866199,-18.61675262,-19.96713066,-20.44700432,-20.60489273,-20.65451622,10.14727879,11.73896694,0.83091855,8.53E-01,-999,-9.99E+02
587739407313403990,169.3544086,34.15517862,0.0824958,0.04964802,0.95035207,-19.27292061,-20.62355614,-21.27252007,-21.58119202,-21.84879494,10.58236027,6.60140514,0.51543373,-9.52E-01,-999,-9.99E+02
587735349114110062,189.8229466,15.46485651,0.069812,0.14892358,0.8142665,-18.43465614,-20.08183098,-20.88659668,-21.28385544,-21.62772942,10.50635242,6.23622847,0.37913197,9.18E-01,4.31862497,1.04E+14
587733081886031962,181.7941766,55.95809977,0.0832581,0.09726083,0.90273923,-19.31728745,-20.47039032,-21.07091331,-21.35816956,-21.55826378,10.4577322,6.915833,0.55032206,-5.64E-02,17.01558876,7.59E+13
587739096451973254,183.1083539,36.45086706,0.083926,0.8246876,0.11623356,-19.78995132,-21.54291916,-22.2802906,-22.62273598,-22.87080193,11.06201553,7.10390425,0.80243057,-1.94E-01,3.43589568,5.12E+13
587739827125420179,208.7570755,24.71457037,0.0759953,0.76636064,0.14689662,-19.37469101,-20.94849968,-21.63770485,-21.9145813,-22.19397163,10.7619381,5.15627766,0.66364205,-4.28E-02,-999,-9.99E+02
587726031726575637,214.0177542,1.45822084,0.053984,0.7926361,0.2073639,-19.38989258,-21.06494141,-21.83226967,-22.20165062,-22.44758415,10.90672779,12.09005356,0.64842284,2.18E-01,0.77798247,7.64E+13
587739385279348814,244.2826542,19.49821914,0.0775893,0.52812237,0.31901333,-19.41833305,-20.44869041,-20.83416557,-20.94571114,-21.05678749,9.94483089,3.89600301,0.7293936,-7.08E-01,-999,-9.99E+02
587739157113733374,140.9896443,28.40862075,0.0819086,0.58445007,0.23772983,-18.21344566,-19.69112206,-20.41577148,-20.75570488,-21.01732445,10.2610178,6.49292755,0.94646353,3.38E-01,35.47017288,3.34E+14
587739303679295610,182.6153927,34.82072569,0.0536783,0.01744351,0.9285934,-19.22184753,-20.05368805,-20.29290771,-20.31933975,-20.41631508,9.63720989,9.34097481,0.26018178,-7.42E-01,47.57564163,4.24E+13
587729388230934674,203.8704073,59.6304309,0.0709538,0.83308321,0.16691682,-20.01819801,-21.68307686,-22.46815109,-22.87246704,-23.11066628,11.12311459,10.15059853,0.65528971,4.04E-01,0.03244573,1.06E+14
588009370151092295,169.5966126,60.52760446,0.0502963,0,1,-19.49661446,-20.6713829,-21.22705841,-21.49458313,-21.63282394,10.28062725,8.62987328,0.97739738,-3.39E-01,15.04964542,1.03E+14
587739608102535257,216.2207956,27.88349099,0.0378687,0,1,-19.45669556,-20.96484947,-21.54540062,-21.79337502,-21.85444069,10.73358727,22.25465775,0.56736702,2.6E-01,-999,-9.99E+02
588007003642658858,197.8086349,63.45124849,0.0794015,0.29501346,0.30459175,-19.08964348,-19.98484421,-20.53013992,-20.72890091,-20.90002632,10.0289402,4.50386953,0.8672086,-6.36E-01,23.77366066,3.63E+13
587727227846197348,19.87887913,-8.45449124,0.0751026,0.0323767,0.96762329,-18.96804237,-20.05821037,-20.82822609,-21.20823669,-21.46102715,10.41971397,7.03909874,0.30492359,-1.19E-01,57.46044159,2.11E+14
587733399716561016,237.9905774,41.80177069,0.0755781,0.46990487,0.28004795,-19.18970299,-20.24326706,-20.77421951,-21.01667595,-21.23581505,10.08353806,6.00281858,0.93995076,-1.02E+00,34.75038147,1.86E+15
587735349105262850,168.9952563,14.89416318,0.0790492,0,0.98245609,-19.94935417,-21.08304214,-21.69935036,-21.9333992,-22.04238129,10.62543201,8.10465336,0.76697272,-8.82E-01,17.43408585,5.49E+14
587733081347653742,175.7351449,55.20455714,0.0542557,0,0.97872329,-18.52535248,-19.76105499,-20.36733818,-20.6637516,-20.82586288,10.23322868,11.31564617,0.2293245,-1.73E-01,1.3853817,1.31E+14
588848898850488453,206.3456744,-0.92239317,0.0763685,0.61974812,0.38025185,-19.21210098,-20.71551132,-21.45107841,-21.77486038,-22.01288605,10.71817875,7.81029272,0.82410824,-1.36E-01,15.04119492,3.77E+14
587736543097716952,228.3644277,7.75104541,0.0328228,0.03225806,0.96774191,-18.5173378,-19.70713615,-20.4010582,-20.76468658,-20.92002678,10.23352814,16.28075409,0.30452657,3.75E-01,-999,-9.99E+02
587733398643736774,239.3328458,39.89141772,0.0767919,0.13940601,0.72409159,-18.91174507,-19.84897804,-20.25188065,-20.41947746,-20.62688065,9.83969975,5.72871876,0.54538023,4.78E-02,30.65215874,1.86E+15
587736752470163632,245.1398809,30.38778575,0.0753531,0.19111368,0.73242724,-18.72352982,-19.82345772,-20.36718559,-20.61093903,-20.78198242,9.98422241,4.86999273,0.7946254,-7.44E-01,22.88628769,1.86E+15
588015510344171596,2.40168875,0.88604265,0.0527344,0.34976771,0.65023226,-18.85619926,-20.82486343,-21.52293396,-21.84579086,-22.0114212,10.75555515,10.57613468,0.76906264,-4.24E-01,35.27339935,6.06E+14
588017712587473160,215.5356515,48.4321225,0.0710323,0.662615,0.337385,-18.74304962,-20.73702621,-21.51940346,-21.90154266,-22.16149712,10.79488659,7.60185671,0.63866115,1.53E+00,0.46535209,6.1E+14
587735743691030804,243.0908791,30.40004836,0.0488581,0,1,-19.37703896,-20.6845665,-21.21060562,-21.37138748,-21.35764122,10.47674847,15.01840591,0.53515875,4.89E-01,8.03760529,2.67E+13
588017978909524198,230.2401301,30.68269317,0.0740364,0.22727269,0,-18.49655533,-20.27974129,-21.06504822,-21.34305573,-21.67731857,10.57319736,4.72608805,0.72613579,1.08E+00,0.25004342,8.47E+14
587731869633151129,176.2853418,55.02510335,0.077006,0.6229701,0.28740913,-18.70861626,-20.23950005,-21.11686325,-21.55811119,-21.89053345,10.66165829,5.64345598,0.49557534,-1.02E-01,24.79586601,7.59E+13
587741491443073114,161.6456738,28.79063503,0.0710165,0.47703022,0.27135956,-18.06561661,-19.61376762,-20.28310394,-20.5976696,-20.91089821,10.20490837,4.28362179,0.85350734,-8.76E-01,-999,-9.99E+02
587739305017606290,171.6922019,35.08372952,0.0355364,0.02599407,0.97400588,-18.82591248,-20.11021805,-20.68353653,-20.97503853,-21.15105057,10.2567215,10.24188328,0.49832672,6.42E-01,39.03995514,7.09E+12
587724241232331007,54.81640945,-6.67722503,0.0714909,0.498521,0.36123049,-18.20203209,-19.73762894,-20.46575165,-20.81133842,-21.07556152,10.30358791,4.69642162,0.5385887,-9.3E-01,33.86540604,1.71E+14
588848901531107518,197.8786882,1.18510485,0.0707161,0.30719543,0.29329664,-18.42026138,-19.90527725,-20.63142395,-20.98639679,-21.21552086,10.35155392,4.40094376,0.67576861,-2.51E-01,22.82616234,4.4E+13
587739719764607106,221.4481655,24.17081391,0.0783325,0.58831865,0.3592712,-18.09908485,-19.6615181,-20.41433525,-20.76499748,-21.01066399,10.29253292,4.58708858,0.60962194,-2.18E-01,-999,-9.99E+02
587738573532889516,197.7924673,39.17073249,0.0730297,0.55563676,0.44436309,-18.40859222,-20.63262558,-21.40525818,-21.75725174,-22.00792694,10.73378277,5.94839811,0.73450297,1.11E+00,0.1965826,5.76E+14
587739132951724237,203.7734858,36.72224352,0.0420626,0.06051672,0.93948323,-18.85582542,-20.53154182,-21.32859612,-21.74247169,-22.00289917,10.68228531,13.7025423,0.36725411,-7.38E-01,-999,-9.99E+02
588023048018395285,146.7598838,23.16230375,0.0845297,0.11362632,0.77873963,-17.68282509,-19.65126801,-20.36639023,-20.68078804,-20.92698669,10.32415676,6.01261616,0.3742803,6.91E-01,-999,-9.99E+02
587738570310156397,175.598263,15.56139563,0.0443482,0.55555558,0.22222219,-18.73835945,-20.03730583,-20.6479454,-20.94329453,-21.13967133,10.1805315,4.37424421,0.93415713,-1.16E+00,65.20585632,1.12E+14
587736586046144541,234.7923882,31.16162088,0.0676268,0.78947371,0,-19.13789558,-20.52511597,-21.15553856,-21.4080658,-21.6063118,10.50631237,4.35646582,0.91139269,-3.08E-01,8.84673882,1.11E+14
587732772662935732,175.0586677,10.87861432,0.0825642,0.83397931,0.09476291,-18.19186211,-19.96930504,-20.75264359,-21.10231781,-21.34780312,10.41829967,5.66056156,0.8448931,9.2E-01,3.42955351,1.91E+13
587727221407613160,346.070951,13.73717092,0.0775485,0.48902652,0.34695235,-19.30526543,-20.2299881,-20.7044487,-20.90272141,-21.04819107,10.11479187,3.51167083,0.90293807,-8.42E-01,52.37979507,1.85E+13
588297863638417496,127.7924266,29.81565721,0.0671202,0.61427563,0.07822511,-18.16268349,-19.76423645,-20.48619461,-20.80940056,-20.88602638,10.29576588,7.73065186,0.86570597,-4.04E-01,26.10560226,1.2E+14
588007005800759562,239.5606208,52.17183847,0.0648609,0,0.96551722,-18.86564255,-20.09037781,-20.5801506,-20.79970551,-21.0703392,10.06218529,6.25805664,0.89227462,-3.96E-01,11.24807644,4.56E+13
587739719761854567,214.7422744,25.83376826,0.0637025,0.02523379,0.66588938,-19.3144455,-20.11459923,-20.43287277,-20.51442146,-20.59087563,9.75609112,7.09264231,0.57952172,-8.65E-01,-999,-9.99E+02
587730772803977644,334.2582708,11.78580884,0.0824534,0.02953998,0.86963034,-18.7869072,-19.97494125,-20.57091713,-20.80230522,-20.86435699,10.20352268,5.43308258,0.43969065,-3.56E-02,13.40476131,3.58E+13
587730022253134041,215.9612017,6.03861286,0.055724,0.01961685,0.95272285,-18.72978592,-19.83210373,-20.51880074,-20.82533264,-21.22614098,10.27176571,12.04057789,0.26606914,-1.01E-01,18.56131554,4.62E+13
587731522274853089,122.8861349,34.47825316,0.0829284,0.02786948,0.88712984,-19.79615974,-20.69819641,-21.05248833,-21.15489197,-21.31201363,10.14097118,7.67131758,0.85826886,3.96E-03,3.90203667,1.78E+14
587727944566374479,139.819976,2.55038736,0.0588747,0.78787881,0.1515152,-18.6535759,-20.19978714,-20.84843826,-21.10000992,-21.27280045,10.41821194,4.17573833,0.59776288,-4.82E-01,31.51947212,3.01E+13
587725041700765798,175.9604032,-1.61347064,0.0734334,0.68724167,0.0942653,-18.65204239,-19.6599102,-20.19064903,-20.44886208,-20.71103477,9.85148907,3.97839808,0.57612509,-3.79E-01,28.85466385,2.84E+14
587735696985948271,207.0249133,56.09936653,0.0688694,0.93589449,0.06410553,-19.30679131,-21.03309631,-21.80023193,-22.15814018,-22.4380722,10.88020515,6.58581018,0.60493666,5.7E-01,0.07839146,5.29E+13
588848898847342859,199.2882057,-0.95783343,0.0815267,0.53571433,0.3214286,-18.92466164,-20.44183159,-21.06828308,-21.26558495,-21.52504539,10.50096893,3.4499855,0.58479136,-3.71E-02,2.7805748,4.13E+14
